index,id,gender,year,major_type,major_color,style,country
2951,17283,Men,2009,Tshirts,Brown,嘻哈风服装,Mexico
2952,16351,Men,2014,Shirts,Cream,简约风服装,Canada
2953,22164,Men,2018,Casual Shoes,Brown,朋克风服装,Canada
2954,7706,Women,2011,Tops,Black,嘻哈风服装,United States of America
2955,14062,Men,2014,Tshirts,Grey,简约风服装,Brazil
2956,20257,Men,2011,Tshirts,Blue,民族风服装,Australia
2957,5435,Men,2009,Tshirts,Grey,嘻哈风服装,Italy
2958,44712,Men,2010,Flip Flops,Black,民族风服装,Argentina
2959,36332,Men,2016,Socks,Black,田园风服装,United States of America
2960,21385,Men,2014,Track Pants,Navy Blue,简约风服装,Italy
2961,52677,Men,2016,Watches,Silver,洛丽塔风服装,United States of America
2962,57305,Women,2010,Heels,Black,简约风服装,United States of America
2963,11510,Women,2015,Heels,Beige,民族风服装,United States of America
2964,41260,Men,2012,Wallets,Brown,田园风服装,United States of America
2965,31117,Girls,2013,Tops,White,嘻哈风服装,United States of America
2966,12395,Men,2016,Socks,Blue,朋克风服装,United States of America
2967,46879,Men,2017,Socks,Green,朋克风服装,United States of America
2968,13247,Men,2018,Jeans,Blue,中性风服装,Japan
2969,54580,Women,2012,Kurtas,Red,欧美风服装,Russia
2970,28806,Men,2013,Shirts,Black,嘻哈风服装,China
2971,43537,Women,2014,Tops,Green,简约风服装,China
2972,2610,Women,2013,Heels,Black,民族风服装,Brazil
2973,16735,Men,2011,Flip Flops,Black,朋克风服装,Mexico
2974,49831,Women,2010,Flip Flops,Blue,朋克风服装,England
2975,22500,Women,2015,Casual Shoes,Blue,朋克风服装,Australia
2976,7362,Women,2010,Tops,Blue,简约风服装,India
2977,46045,Women,2016,Earrings,Gold,民族风服装,United States of America
2978,47197,Men,2010,Sandals,Black,田园风服装,United States of America
2979,34465,Unisex,2010,Backpacks,Black,街头风服装,Japan
2980,31325,Women,2010,Kurtas,Purple,通勤风服装,Korea
2981,8118,Men,2016,Belts,Brown,田园风服装,India
2982,43705,Women,2012,Jewellery Set,White,洛丽塔风服装,Germany
2983,13075,Men,2013,Casual Shoes,Black,中性风服装,Germany
2984,7150,Women,2011,Tops,Black,简约风服装,Russia
2985,35785,Women,2012,Flats,Orange,朋克风服装,England
2986,46277,Women,2017,Dresses,Red,简约风服装,France
2987,16507,Men,2019,Jeans,Blue,简约风服装,England
2988,8924,Men,2015,Belts,Black,朋克风服装,South Africa
2989,22732,Men,2009,Sports Shoes,Olive,民族风服装,China
2990,28208,Men,2016,Sunglasses,Metallic,街头风服装,Japan
2991,50312,Men,2017,Ties,Lavender,简约风服装,United States of America
2992,6082,Men,2009,Tshirts,Blue,嘻哈风服装,Thailand
2993,13849,Men,2011,Shirts,White,简约风服装,England
2994,44520,Men,2019,Sandals,Khaki,简约风服装,Canada
2995,53597,Men,2016,Watches,Black,嘻哈风服装,Argentina
2996,20065,Women,2010,Belts,Black,民族风服装,Canada
2997,39974,Men,2014,Casual Shoes,Brown,学院风服装,Germany
2998,15382,Men,2018,Flip Flops,Navy Blue,简约风服装,Canada
2999,52445,Women,2015,Nightdress,Pink,简约风服装,Thailand
3000,57137,Women,2010,Trousers,Khaki,民族风服装,United States of America
3001,58943,Women,2017,Perfume and Body Mist,Blue,街头风服装,India
3002,33472,Women,2010,Belts,Bronze,街头风服装,United States of America
3003,20859,Women,2016,Sunglasses,Brown,田园风服装,Russia
3004,40180,Men,2016,Sunglasses,Black,欧美风服装,Mexico
3005,59891,Women,2012,Shirts,Multi,街头风服装,United States of America
3006,11722,Men,2011,Shirts,Red,田园风服装,India
3007,14096,Men,2018,Tshirts,Blue,简约风服装,United States of America
3008,53751,Women,2015,Track Pants,Mauve,简约风服装,United States of America
3009,45634,Men,2012,Briefs,Black,简约风服装,Germany
3010,4513,Unisex,2011,Sports Shoes,Black,朋克风服装,Thailand
3011,52683,Men,2016,Watches,Silver,嘻哈风服装,Germany
3012,15144,Men,2011,Shirts,White,简约风服装,Argentina
3013,10436,Men,2011,Tshirts,Pink,韩版系服装,India
3014,24603,Women,2011,Kurtas,White,简约风服装,France
3015,56223,Men,2016,Night suits,Brown,简约风服装,South Africa
3016,32766,Men,2017,Shirts,White,简约风服装,United States of America
3017,3736,Unisex,2010,Caps,Orange,民族风服装,Singapore
3018,29920,Men,2016,Watches,Black,田园风服装,Thailand
3019,42411,Men,2016,Briefs,Charcoal,简约风服装,United States of America
3020,12361,Men,2018,Shirts,Blue,通勤风服装,Thailand
3021,19789,Men,2016,Tshirts,Orange,嘻哈风服装,Thailand
3022,26154,Men,2013,Trousers,Black,简约风服装,Germany
3023,27086,Women,2015,Flats,Black,民族风服装,South Africa
3024,54574,Women,2015,Kurtas,Green,简约风服装,India
3025,51006,Women,2017,Bra,Brown,简约风服装,Germany
3026,35543,Girls,2019,Sandals,Black,朋克风服装,Canada
3027,7396,Men,2018,Casual Shoes,Grey,朋克风服装,Canada
3028,26968,Women,2012,Tops,Purple,简约风服装,Korea
3029,47163,Men,2012,Belts,Black,朋克风服装,Italy
3030,6244,Women,2011,Tshirts,Black,简约风服装,England
3031,48917,Women,2015,Pendant,Silver,朋克风服装,Italy
3032,17613,Boys,2011,Tshirts,Red,嘻哈风服装,India
3033,12153,Women,2014,Kurtas,Green,简约风服装,Canada
3034,26366,Women,2015,Shirts,Pink,通勤风服装,Canada
3035,3504,Men,2010,Sandals,Brown,朋克风服装,Korea
3036,42623,Women,2016,Earrings,Gold,朋克风服装,Canada
3037,48319,Women,2014,Bracelet,Gold,田园风服装,Japan
3038,30203,Unisex,2010,Duffel Bag,Black,洛丽塔风服装,Mexico
3039,13081,Men,2011,Casual Shoes,White,街头风服装,Japan
3040,18469,Men,2017,Perfume and Body Mist,White,街头风服装,Australia
3041,46283,Women,2018,Tunics,White,简约风服装,Germany
3042,23614,Men,2017,Perfume and Body Mist,Black,洛丽塔风服装,Canada
3043,9802,Women,2010,Tops,Navy Blue,简约风服装,United States of America
3044,17421,Men,2016,Watches,Steel,田园风服装,United States of America
3045,47351,Women,2017,Handbags,Black,田园风服装,China
3046,6076,Men,2011,Tshirts,White,简约风服装,Korea
3047,53563,Unisex,2016,Watches,White,街头风服装,Canada
3048,20091,Women,2009,Sweaters,Grey,通勤风服装,Canada
3049,40948,Boys,2017,Tshirts,White,简约风服装,Canada
3050,21143,Women,2011,Tops,Purple,简约风服装,China
3051,15376,Men,2018,Sports Shoes,White,中性风服装,Russia
3052,39980,Men,2013,Casual Shoes,Brown,简约风服装,Brazil
3053,59059,Women,2017,Kurtas,Green,民族风服装,Brazil
3054,45406,Women,2015,Flats,Black,朋克风服装,China
3055,4721,Boys,2018,Tshirts,Red,嘻哈风服装,Australia
3056,10604,Unisex,2011,Caps,Red,民族风服装,United States of America
3057,33486,Women,2018,Dresses,Blue,洛丽塔风服装,Singapore
3058,40174,Men,2016,Sunglasses,Black,朋克风服装,India
3059,32554,Men,2013,Casual Shoes,Black,朋克风服装,Australia
3060,56011,Women,2017,Lipstick,Burgundy,街头风服装,Canada
3061,43395,Men,2009,Wallets,Navy Blue,百搭系服装,India
3062,17879,Men,2016,Innerwear Vests,Green,简约风服装,Russia
3063,30667,Men,2016,Sunglasses,Copper,田园风服装,Korea
3064,12537,Men,2011,Track Pants,Grey,简约风服装,Canada
3065,26702,Women,2009,Sports Shoes,White,通勤风服装,Korea
3066,8588,Men,2019,Shirts,Blue,简约风服装,Canada
3067,3160,Men,2010,Sports Shoes,White,洛丽塔风服装,Canada
3068,42247,Women,2015,Tops,Green,简约风服装,Thailand
3069,23270,Men,2016,Watches,Blue,欧美风服装,Canada
3070,28698,Women,2015,Kurtas,Brown,通勤风服装,Australia
3071,17045,Men,2013,Sandals,Brown,中性风服装,England
3072,18831,Men,2011,Belts,Brown,田园风服装,India
3073,6412,Unisex,2009,Casual Shoes,Blue,通勤风服装,Japan
3074,35315,Women,2016,Earrings,Silver,田园风服装,Germany
3075,51650,Men,2016,Watches,Brown,民族风服装,Italy
3076,16197,Men,2010,Tshirts,Green,简约风服装,Germany
3077,21527,Women,2015,Handbags,White,田园风服装,Russia
3078,36590,Men,2010,Shirts,Red,田园风服装,Italy
3079,4345,Men,2014,Sports Shoes,White,嘻哈风服装,Thailand
3080,24869,Men,2018,Mufflers,Blue,简约风服装,Argentina
3081,53107,Women,2016,Earrings,Silver,田园风服装,Russia
3082,25187,Women,2015,Handbags,Brown,简约风服装,Singapore
3083,56475,Women,2017,Nail Polish,Beige,田园风服装,England
3084,10260,Men,2019,Trousers,Grey,简约风服装,Canada
3085,24055,Men,2012,Tshirts,Grey,嘻哈风服装,Australia
3086,1637,Men,2010,Sports Shoes,White,朋克风服装,United States of America
3087,40510,Men,2016,Watches,Cream,通勤风服装,Canada
3088,45250,Men,2012,Watches,Black,田园风服装,Italy
3089,21715,Women,2015,Casual Shoes,Blue,朋克风服装,Brazil
3090,15520,Men,2014,Casual Shoes,Black,简约风服装,Japan
3091,44382,Men,2017,Deodorant,Green,街头风服装,Korea
3092,11180,Men,2016,Watches,Brown,简约风服装,South Africa
3093,56647,Women,2010,Kurtis,Pink,简约风服装,England
3094,38638,Men,2015,Tshirts,Black,嘻哈风服装,China
3095,57795,Women,2017,Face Wash and Cleanser,Red,朋克风服装,Spain
3096,10052,Women,2019,Shorts,Black,简约风服装,Canada
3097,5899,Men,2019,Casual Shoes,Black,朋克风服装,Germany
3098,24267,Men,2017,Shirts,Blue,民族风服装,Canada
3099,54110,Women,2017,Heels,Black,朋克风服装,Germany
3100,2280,Women,2010,Tshirts,Pink,嘻哈风服装,United States of America
3101,3352,Men,2014,Tshirts,Yellow,嘻哈风服装,China
3102,31587,Men,2015,Tshirts,Black,嘻哈风服装,Australia
3103,42075,Men,2015,Wallets,Black,田园风服装,Germany
3104,12705,Men,2011,Sports Shoes,White,街头风服装,China
3105,26530,Men,2013,Casual Shoes,Purple,民族风服装,Russia
3106,47507,Men,2016,Innerwear Vests,White,简约风服装,United States of America
3107,6620,Men,2014,Sports Shoes,White,简约风服装,United States of America
3108,23042,Men,2018,Trousers,Navy Blue,简约风服装,Italy
3109,17277,Men,2010,Tshirts,Navy Blue,嘻哈风服装,Russia
3110,51462,Women,2012,Tops,Brown,简约风服装,Singapore
3111,42849,Women,2017,Clutches,Black,田园风服装,United States of America
3112,22190,Men,2012,Casual Shoes,Brown,民族风服装,Brazil
3113,29578,Unisex,2009,Backpacks,Green,嘻哈风服装,Thailand
3114,35127,Women,2012,Necklace and Chains,Metallic,朋克风服装,Australia
3115,51802,Women,2013,Nightdress,Navy Blue,简约风服装,India
3116,42429,Women,2013,Kurtas,Orange,通勤风服装,United States of America
3117,29918,Men,2012,Watches,Grey,欧美风服装,India
3118,48113,Women,2014,Belts,Brown,田园风服装,South Africa
3119,26950,Women,2015,Tshirts,Maroon,嘻哈风服装,Brazil
3120,46089,Women,2013,Sports Shoes,White,通勤风服装,China
3121,29124,Men,2012,Sports Shoes,Black,中性风服装,Argentina
3122,30835,Women,2014,Kurtas,Pink,嘻哈风服装,India
3123,27882,Women,2015,Shirts,Olive,通勤风服装,China
3124,1865,Men,2009,Tshirts,White,嘻哈风服装,France
3125,58381,Men,2015,Tshirts,Grey,嘻哈风服装,Mexico
3126,21349,Men,2016,Sunglasses,Silver,欧美风服装,Singapore
3127,59253,Men,2016,Watches,Bronze,田园风服装,Brazil
3128,14892,Women,2010,Backpacks,Blue,简约风服装,Mexico
3129,15940,Men,2019,Belts,Brown,民族风服装,Italy
3130,40970,Men,2012,Casual Shoes,Red,朋克风服装,India
3131,56815,Women,2012,Tunics,Multi,民族风服装,United States of America
3132,4719,Girls,2011,Tshirts,White,民族风服装,South Africa
3133,59061,Women,2012,Kurtas,Green,民族风服装,Canada
3134,52489,Women,2015,Camisoles,Skin,简约风服装,Thailand
3135,20895,Men,2011,Casual Shoes,Orange,民族风服装,Japan
3136,24409,Women,2012,Sports Shoes,White,简约风服装,South Africa
3137,56029,Women,2017,Lipstick,Maroon,街头风服装,India
3138,21947,Women,2015,Handbags,Red,田园风服装,Singapore
3139,39184,Women,2009,Kurtas,Multi,简约风服装,Singapore
3140,19583,Men,2014,Tshirts,Black,简约风服装,Argentina
3141,18451,Women,2017,Fragrance Gift Set,Orange,淑女系服装,Canada
3142,6872,Women,2009,Dresses,Black,简约风服装,South Africa
3143,29316,Unisex,2018,Backpacks,Blue,民族风服装,Mexico
3144,12957,Men,2011,Sports Shoes,Grey,中性风服装,Russia
3145,47369,Women,2012,Mobile Pouch,Grey,朋克风服装,India
3146,13885,Men,2018,Shirts,Black,通勤风服装,Canada
3147,17419,Women,2016,Watches,Black,简约风服装,United States of America
3148,25983,Women,2017,Perfume and Body Mist,Black,田园风服装,Germany
3149,59405,Women,2017,Tops,Green,通勤风服装,India
3150,44188,Women,2012,Flip Flops,Black,民族风服装,Singapore
3151,45866,Men,2014,Casual Shoes,Black,朋克风服装,India
3152,38432,Women,2014,Mobile Pouch,Red,民族风服装,Spain
3153,40528,Men,2017,Watches,White,欧美风服装,Germany
3154,10258,Men,2011,Trousers,Navy Blue,简约风服装,Australia
3155,18035,Women,2015,Handbags,Red,田园风服装,Thailand
3156,48745,Men,2013,Bangle,Steel,朋克风服装,Germany
3157,9462,Men,2018,Shirts,White,通勤风服装,Spain
3158,17841,Women,2018,Sports Shoes,White,简约风服装,Argentina
3159,16993,Women,2010,Belts,Silver,朋克风服装,Singapore
3160,49697,Men,2018,Ties,Red,民族风服装,India
3161,18809,Men,2018,Belts,Olive,民族风服装,Australia
3162,23248,Men,2019,Formal Shoes,Brown,简约风服装,Australia
3163,3964,Women,2010,Tops,Blue,简约风服装,India
3164,51668,Men,2016,Sunglasses,Brown,欧美风服装,Italy
3165,29772,Men,2010,Shirts,Red,简约风服装,India
3166,48577,Men,2012,Bracelet,Steel,民族风服装,China
3167,23846,Men,2019,Sports Shoes,White,街头风服装,Thailand
3168,9650,Men,2014,Shirts,Purple,嘻哈风服装,Brazil
3169,54128,Women,2013,Heels,Silver,朋克风服装,China
3170,18207,Men,2011,Caps,Red,民族风服装,India
3171,35923,Women,2014,Clutches,Brown,简约风服装,Canada
3172,26508,Men,2013,Trousers,Brown,简约风服装,Mexico
3173,8782,Men,2019,Shirts,Purple,通勤风服装,United States of America
3174,22994,Men,2016,Lounge Pants,Charcoal,简约风服装,Canada
3175,28492,Men,2017,Shirts,Blue,简约风服装,United States of America
3176,50588,Men,2012,Briefs,Blue,简约风服装,Russia
3177,54914,Women,2009,Tshirts,Cream,简约风服装,United States of America
3178,6618,Men,2018,Shirts,Purple,田园风服装,England
3179,42871,Women,2015,Clutches,Red,民族风服装,England
3180,15518,Men,2010,Casual Shoes,Grey,简约风服装,India
3181,59637,Women,2010,Sarees,Maroon,朋克风服装,Italy
3182,45268,Men,2016,Watches,Orange,嘻哈风服装,South Africa
3183,10856,Men,2014,Tshirts,Black,街头风服装,China
3184,4973,Men,2011,Shirts,Yellow,民族风服装,France
3185,38600,Men,2017,Tshirts,Yellow,嘻哈风服装,England
3186,25977,Women,2017,Perfume and Body Mist,Orange,洛丽塔风服装,Canada
3187,4389,Men,2009,Tshirts,Black,嘻哈风服装,United States of America
3188,58523,Unisex,2015,Travel Accessory,Yellow,民族风服装,Brazil
3189,45892,Men,2016,Watches,Silver,田园风服装,Singapore
3190,39514,Unisex,2013,Laptop Bag,Black,田园风服装,South Africa
3191,52825,Women,2013,Earrings,Green,民族风服装,Singapore
3192,44940,Men,2013,Formal Shoes,Brown,朋克风服装,Spain
3193,24099,Men,2012,Sandals,Black,简约风服装,Canada
3194,13429,Men,2019,Tshirts,Maroon,嘻哈风服装,Russia
3195,43359,Men,2013,Sports Shoes,Grey,简约风服装,China
3196,9496,Unisex,2010,Backpacks,Green,嘻哈风服装,United States of America
3197,49663,Men,2012,Sunglasses,Black,田园风服装,Australia
3198,19113,Men,2013,Tshirts,White,嘻哈风服装,United States of America
3199,28654,Unisex,2018,Caps,Grey,民族风服装,France
3200,17089,Women,2015,Wallets,Blue,田园风服装,United States of America
3201,2842,Men,2011,Tshirts,Grey,嘻哈风服装,China
3202,3990,Men,2010,Tshirts,Blue,嘻哈风服装,Brazil
3203,29786,Men,2013,Tshirts,Green,嘻哈风服装,Thailand
3204,48583,Men,2017,Bracelet,Steel,朋克风服装,India
3205,30499,Women,2014,Bra,Beige,田园风服装,Russia
3206,19321,Men,2019,Sweatshirts,Grey,通勤风服装,Germany
3207,8776,Men,2009,Shirts,Green,通勤风服装,Russia
3208,43957,Women,2010,Sandals,Grey,嘻哈风服装,United States of America
3209,34039,Boys,2010,Shirts,Red,民族风服装,India
3210,55832,Women,2017,Nightdress,Purple,简约风服装,Brazil
3211,46419,Men,2016,Watches,Brown,洛丽塔风服装,Thailand
3212,16369,Men,2014,Trousers,Grey,简约风服装,England
3213,42885,Women,2018,Clutches,Copper,学院风服装,Italy
3214,11970,Men,2009,Tshirts,Grey,嘻哈风服装,United States of America
3215,5069,Women,2016,Watches,Purple,田园风服装,India
3216,39726,Women,2012,Shirts,White,通勤风服装,Italy
3217,25379,Men,2016,Innerwear Vests,Black,简约风服装,Thailand
3218,4987,Women,2019,Dresses,White,民族风服装,Germany
3219,5855,Women,2011,Handbags,White,简约风服装,Brazil
3220,57759,Women,2017,Face Wash and Cleanser,White,街头风服装,Canada
3221,19745,Men,2011,Tshirts,Red,嘻哈风服装,India
3222,26198,Men,2017,Perfume and Body Mist,Blue,街头风服装,Singapore
3223,46841,Girls,2019,Casual Shoes,Pink,通勤风服装,United States of America
3224,8312,Men,2016,Backpacks,Black,嘻哈风服装,Argentina
3225,49035,Women,2010,Ring,Silver,朋克风服装,Thailand
3226,2628,Women,2010,Flats,Gold,朋克风服装,United States of America
3227,47993,Women,2013,Watches,White,欧美风服装,China
3228,18697,Men,2016,Briefs,Blue,简约风服装,United States of America
3229,31913,Women,2012,Handbags,Pink,民族风服装,Argentina
3230,22538,Women,2015,Briefs,Grey,朋克风服装,Canada
3231,49809,Women,2018,Flip Flops,White,田园风服装,Russia
3232,28002,Men,2012,Briefs,Grey,民族风服装,India
3233,27876,Women,2012,Shirts,White,通勤风服装,France
